# time of execution: 2022-11-14 13:34:36
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:['0.8']
### sample paramters ###
# Sample: ['FGT']
# S=[2.0]
# mu_at=[2.0][mu_B]
# nz=1
# dx=[3.9e-10]	dy=[3.9e-10]	dz=[1.63e-09]	[m]
# atoms per unit cell:[10]
# asf=[0.02]
# Jint=[[0.0, 0.0]][J]
# Hex=0.0[J]
# gep=['4.4e+17'][W/m^3/K]
# factor cv_el=['200.0'][J/m^3/K^2]
# cv_ph_max=['539071.0771580727'][J/m^3/K]
# Tc=[191][K]
# T_Deb=[460][K]
# kappa=[0][W/m/K]
# D=[0][W/m^2]
### pulse paramters ###
# peak power:2.5e+21[W/m^3]
# sigma=1.5e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	T_p(acc) [K]	itinerant mag
14.59	[[0.9764294125849377]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.6	[[0.9764163228329256]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.61	[[0.976403236575351]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.62	[[0.976390153811006]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.63	[[0.9763770745386822]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.64	[[0.9763639987571718]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.65	[[0.9763509264652687]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.66	[[0.9763378576617664]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.67	[[0.9763247923454607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.68	[[0.9763117305151436]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.69	[[0.9762986721696122]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.7	[[0.9762856173076632]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.71	[[0.9762725659280913]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.72	[[0.9762595180296958]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.73	[[0.9762464736112727]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.74	[[0.9762334326716208]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.75	[[0.9762203952095386]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.76	[[0.9762073612238256]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.77	[[0.976194330713282]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.78	[[0.9761813036767063]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.79	[[0.9761682801129009]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.8	[[0.9761552600206661]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.81	[[0.9761422433988053]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.82	[[0.9761292302461206]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.83	[[0.976116220561414]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.84	[[0.9761032143434886]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.85	[[0.9760902115911506]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.86	[[0.9760772123032024]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.87	[[0.976064216478452]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.88	[[0.9760512241157026]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.89	[[0.9760382352137621]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.9	[[0.9760252497714361]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.91	[[0.9760122677875327]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.92	[[0.9759992892608592]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.93	[[0.9759863141902244]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.94	[[0.9759733425744361]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.95	[[0.975960374412306]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.96	[[0.9759474097026414]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.97	[[0.975934448444255]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.98	[[0.9759214906359561]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
14.99	[[0.9759085362765573]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.0	[[0.9758955853648706]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.01	[[0.9758826378997089]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.02	[[0.9758696938798853]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.03	[[0.9758567533042137]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.04	[[0.9758438161715084]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.05	[[0.975830882480583]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.06	[[0.9758179522302542]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.07	[[0.9758050254193368]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.08	[[0.9757921020466466]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.09	[[0.9757791821110027]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.1	[[0.9757662656112216]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.11	[[0.9757533525461207]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.12	[[0.9757404429145198]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.13	[[0.9757275367152363]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.14	[[0.9757146339470907]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.15	[[0.9757017346089026]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.16	[[0.9756888386994934]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.17	[[0.9756759462176837]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.18	[[0.9756630571622944]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.19	[[0.9756501715321491]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.2	[[0.9756372893260696]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.21	[[0.9756244105428793]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.22	[[0.9756115351814025]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.23	[[0.9755986632404641]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.24	[[0.9755857947188874]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.25	[[0.9755729296154989]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.26	[[0.9755600679291238]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.27	[[0.9755472096585887]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.28	[[0.975534354802721]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.29	[[0.9755215033603477]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.3	[[0.9755086553302967]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.31	[[0.9754958107113961]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.32	[[0.9754829695024758]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.33	[[0.9754701317023649]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.34	[[0.9754572973098941]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.35	[[0.975444466323894]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.36	[[0.9754316387431947]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.37	[[0.9754188145666283]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.38	[[0.9754059937930277]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.39	[[0.9753931764212255]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.4	[[0.9753803624500543]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.41	[[0.9753675518783476]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.42	[[0.9753547447049379]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.43	[[0.9753419409286649]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.44	[[0.9753291405483605]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.45	[[0.9753163435628613]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.46	[[0.9753035499710039]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.47	[[0.9752907597716246]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.48	[[0.9752779729635607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.49	[[0.97526518954565]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.5	[[0.975252409516731]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.51	[[0.9752396328756446]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.52	[[0.9752268596212272]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.53	[[0.9752140897523209]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.54	[[0.9752013232677664]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.55	[[0.9751885601664032]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.56	[[0.9751758004470734]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.57	[[0.9751630441086194]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.58	[[0.9751502911498828]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.59	[[0.9751375415697076]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.6	[[0.9751247953669374]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.61	[[0.9751120525404157]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.62	[[0.9750993130889881]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.63	[[0.9750865770114989]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.64	[[0.9750738443067933]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.65	[[0.9750611149737178]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.66	[[0.9750483890111199]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.67	[[0.9750356664178462]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.68	[[0.9750229471927438]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.69	[[0.9750102313346622]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.7	[[0.9749975188424499]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.71	[[0.9749848097149559]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.72	[[0.9749721039510291]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.73	[[0.97495940154952]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.74	[[0.9749467025092806]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.75	[[0.9749340068291612]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.76	[[0.9749213145080142]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.77	[[0.9749086255446915]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.78	[[0.9748959399380466]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.79	[[0.974883257686931]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.8	[[0.9748705787902004]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.81	[[0.9748579032467093]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.82	[[0.9748452310553107]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.83	[[0.9748325622148607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.84	[[0.9748198967242163]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.85	[[0.974807234582233]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.86	[[0.9747945757877685]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.87	[[0.97478192033968]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.88	[[0.9747692682368244]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.89	[[0.974756619478061]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.9	[[0.9747439740622474]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.91	[[0.9747313319882449]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.92	[[0.9747186932549128]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.93	[[0.9747060578611111]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.94	[[0.9746934258057012]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.95	[[0.9746807970875443]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.96	[[0.9746681717055029]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.97	[[0.9746555496584381]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.98	[[0.9746429309452137]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
15.99	[[0.9746303155646937]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.0	[[0.9746177035157415]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.01	[[0.9746050947972222]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.02	[[0.9745924894080009]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.03	[[0.9745798873469413]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.04	[[0.9745672886129119]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.05	[[0.9745546932047777]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.06	[[0.9745421011214058]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.07	[[0.9745295123616642]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.08	[[0.9745169269244207]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.09	[[0.974504344808543]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.1	[[0.9744917660129008]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.11	[[0.9744791905363639]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.12	[[0.974466618377802]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.13	[[0.9744540495360856]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.14	[[0.9744414840100858]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.15	[[0.9744289217986741]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.16	[[0.9744163629007218]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.17	[[0.974403807315103]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.18	[[0.9743912550406887]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.19	[[0.9743787060763544]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.2	[[0.9743661604209741]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.21	[[0.9743536180734208]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.22	[[0.9743410790325695]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.23	[[0.9743285432972971]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.24	[[0.9743160108664787]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.25	[[0.9743034817389913]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.26	[[0.9742909559137112]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.27	[[0.9742784333895168]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.28	[[0.9742659141652862]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.29	[[0.9742533982398964]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.3	[[0.9742408856122265]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.31	[[0.9742283762811574]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.32	[[0.9742158702455692]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.33	[[0.9742033675043411]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.34	[[0.9741908680563546]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.35	[[0.9741783719004907]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.36	[[0.974165879035632]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.37	[[0.9741533894606607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.38	[[0.9741409031744607]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.39	[[0.9741284201759136]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.4	[[0.9741159404639048]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.41	[[0.9741034640373182]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.42	[[0.9740909908950378]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.43	[[0.9740785210359493]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.44	[[0.97406605445894]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.45	[[0.9740535911628954]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.46	[[0.9740411311467023]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.47	[[0.9740286744092486]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.48	[[0.9740162209494221]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.49	[[0.9740037707661098]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.5	[[0.9739913238582006]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.51	[[0.9739788802245861]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.52	[[0.9739664398641549]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.53	[[0.9739540027757972]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.54	[[0.9739415689584033]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.55	[[0.9739291384108656]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.56	[[0.9739167111320749]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.57	[[0.9739042871209243]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.58	[[0.9738918663763051]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.59	[[0.9738794488971121]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.6	[[0.9738670346822376]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.61	[[0.9738546237305782]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.62	[[0.9738422160410262]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.63	[[0.9738298116124784]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.64	[[0.9738174104438303]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.65	[[0.9738050125339763]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.66	[[0.9737926178818141]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.67	[[0.973780226486242]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.68	[[0.9737678383461557]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.69	[[0.9737554534604558]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.7	[[0.9737430718280385]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.71	[[0.9737306934478042]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.72	[[0.9737183183186516]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.73	[[0.9737059464394816]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.74	[[0.9736935778091939]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.75	[[0.9736812124266903]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.76	[[0.9736688502908711]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.77	[[0.9736564914006397]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.78	[[0.9736441357548987]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.79	[[0.9736317833525491]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.8	[[0.9736194341924966]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.81	[[0.9736070882736434]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.82	[[0.9735947455948949]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.83	[[0.9735824061551551]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.84	[[0.9735700699533295]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.85	[[0.9735577369883248]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.86	[[0.9735454072590474]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.87	[[0.9735330807644026]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.88	[[0.9735207575032994]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.89	[[0.9735084374746442]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.9	[[0.9734961206773445]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.91	[[0.9734838071103112]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.92	[[0.9734714967724521]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.93	[[0.9734591896626779]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.94	[[0.9734468857798985]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.95	[[0.9734345851230238]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.96	[[0.9734222876909662]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.97	[[0.973409993482636]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.98	[[0.9733977024969444]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
16.99	[[0.9733854147328072]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.0	[[0.973373130189135]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.01	[[0.9733608488648413]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.02	[[0.973348570758841]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.03	[[0.9733362958700481]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.04	[[0.973324024197377]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.05	[[0.9733117557397442]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.06	[[0.9732994904960649]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.07	[[0.9732872284652551]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.08	[[0.9732749696462326]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.09	[[0.9732627140379142]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.1	[[0.9732504616392161]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.11	[[0.9732382124490583]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.12	[[0.9732259664663605]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.13	[[0.9732137236900399]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.14	[[0.9732014841190171]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.15	[[0.9731892477522125]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.16	[[0.973177014588546]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.17	[[0.9731647846269397]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.18	[[0.9731525578663136]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.19	[[0.9731403343055917]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.2	[[0.9731281139436941]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.21	[[0.973115896779545]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.22	[[0.9731036828120684]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.23	[[0.9730914720401872]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.24	[[0.9730792644628264]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.25	[[0.9730670600789108]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.26	[[0.9730548588873663]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.27	[[0.973042660887118]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.28	[[0.9730304660770919]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.29	[[0.9730182744562155]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.3	[[0.9730060860234155]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.31	[[0.9729939007776189]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.32	[[0.972981718717755]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.33	[[0.9729695398427514]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.34	[[0.9729573641515382]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.35	[[0.9729451916430445]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.36	[[0.9729330223162003]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.37	[[0.9729208561699358]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.38	[[0.9729086932031824]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.39	[[0.9728965334148708]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.4	[[0.9728843768039344]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.41	[[0.9728722233693043]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.42	[[0.9728600731099142]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.43	[[0.972847926024696]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.44	[[0.9728357821125845]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.45	[[0.9728236413725139]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
17.46	[[0.9728115038034181]]	[[100.0]]	[[100.0]]	[[100.0]]	[[0]]
